Source, Target, Link
1393, 3751, 1
1394, 1284, 1
1395, 1260, 1
1395, 3131, 1
1395, 3357, 1
1396, 714, 1
1397, 348, 1
1397, 1593, 1
1398, 107, 1
1398, 4233, 1
1399, 354, 1
1399, 1526, 1
1400, 1016, 1
1400, 2091, 1
1400, 2672, 1
1401, 1279, 1
1401, 1934, 1
1401, 2317, 1
1402, 1371, 1
1402, 2051, 1
1402, 3827, 1
1403, 1094, 1
1403, 2889, 1
1404, 179, 1
1404, 2122, 1
1404, 2840, 1
1405, 523, 1
1406, 984, 1
1406, 2157, 1
1406, 2861, 1
1407, 1194, 1
1408, 454, 1
1408, 1642, 1
1408, 1933, 1
1409, 47, 1
1410, 419, 1
1410, 1753, 1
1410, 2301, 1
1410, 2952, 1
1411, 173, 1
1412, 1078, 1
1412, 3010, 1
1413, 1236, 1
1413, 5396, 1
1414, 567, 1
1414, 5670, 1
1415, 592, 1
1415, 1455, 1
1415, 2698, 1
1416, 390, 1
1417, 646, 1
1417, 1639, 1
1418, 1372, 1
1418, 2374, 1
1418, 2585, 1
1418, 2932, 1
1419, 901, 1
1419, 5501, 1
1420, 1055, 1
1420, 2339, 1
1420, 5209, 1
1421, 626, 1
1421, 2911, 1
1422, 118, 1
1422, 3548, 1
1423, 231, 1
1423, 2796, 1
1424, 127, 1
1424, 2610, 1
1425, 440, 1
1425, 3362, 1
1425, 3394, 1
1425, 4318, 1
1426, 539, 1
1426, 1811, 1
1427, 256, 1
1427, 1762, 1
1428, 780, 1
1429, 712, 1
1429, 1761, 1
1429, 4130, 1
1430, 229, 1
1430, 2446, 1
1430, 2848, 1
1430, 4635, 1
1431, 639, 1
1431, 1732, 1
1431, 4578, 1
1432, 263, 1
1433, 1090, 1
1434, 1085, 1
1434, 1745, 1
1434, 1984, 1
1434, 4299, 1
1435, 519, 1
1435, 2779, 1
1435, 4107, 1
1436, 123, 1
1436, 1686, 1
1437, 586, 1
1438, 683, 1
1438, 1533, 1
1438, 4427, 1
1439, 923, 1
1439, 1478, 1
1439, 3196, 1
1439, 4255, 1
1440, 1242, 1
1441, 997, 1
1441, 2222, 1
1442, 199, 1
1442, 1801, 1
1443, 57, 1
1443, 1544, 1
1443, 2002, 1
1443, 3974, 1
1444, 172, 1
1444, 1694, 1
1444, 1988, 1
1444, 2082, 1
1444, 3036, 1
1445, 301, 1
1445, 5499, 1
1446, 136, 1
1446, 1918, 1
1446, 4973, 1
1447, 273, 1
1447, 2802, 1
1448, 733, 1
1448, 1561, 1
1449, 57, 1
1449, 1936, 1
1450, 818, 1
1451, 1054, 1
1451, 1912, 1
1451, 2025, 1
1452, 57, 1
1452, 4309, 1
1453, 775, 1
1453, 4655, 1
1454, 346, 1
1454, 3100, 1
1455, 1014, 1
1455, 5961, 1
1456, 501, 1
1456, 1785, 1
1456, 2357, 1
1456, 2646, 1
1457, 501, 1
1457, 1518, 1
1458, 295, 1
1458, 4736, 1
1458, 5586, 1
1459, 168, 1
1459, 2593, 1
1459, 3603, 1
1460, 522, 1
1461, 794, 1
1461, 2799, 1
1462, 61, 1
1462, 1828, 1
1463, 1266, 1
1464, 21, 1
1464, 5304, 1
1465, 425, 1
1465, 1511, 1
1465, 4705, 1
1466, 1070, 1
1466, 2251, 1
1466, 3270, 1
1466, 3355, 1
1467, 820, 1
1467, 2304, 1
1468, 703, 1
1468, 4411, 1
1469, 215, 1
1469, 2794, 1
1470, 87, 1
1470, 2927, 1
1470, 3494, 1
1470, 3773, 1
1471, 411, 1
1471, 5544, 1
1472, 234, 1
1472, 3326, 1
1473, 761, 1
1473, 4821, 1
1474, 963, 1
1474, 2447, 1
1474, 5643, 1
1475, 1448, 1
1475, 3484, 1
1476, 1270, 1
1476, 1993, 1
1476, 2574, 1
1477, 321, 1
1477, 1825, 1
1477, 3255, 1
1478, 1362, 1
1478, 1798, 1
1478, 3130, 1
1478, 3934, 1
1478, 4173, 1
1478, 4677, 1
1479, 1423, 1
1479, 1601, 1
1479, 1724, 1
1479, 2081, 1
1480, 344, 1
1480, 2863, 1
1481, 713, 1
1481, 2538, 1
1481, 5452, 1
1481, 5759, 1
1482, 113, 1
1482, 1506, 1
1482, 1842, 1
1482, 2685, 1
1483, 732, 1
1483, 2280, 1
1484, 992, 1
1484, 4729, 1
1485, 435, 1
1486, 804, 1
1486, 5864, 1
1487, 374, 1
1487, 1743, 1
1487, 4704, 1
1488, 1390, 1
1488, 2934, 1
1488, 4073, 1
1488, 4525, 1
1489, 1292, 1
1489, 1845, 1
1489, 2943, 1
1490, 551, 1
1490, 3104, 1
1491, 3, 1
1492, 574, 1
1492, 2005, 1
1493, 1249, 1
1493, 3704, 1
1494, 865, 1
1495, 547, 1
1495, 2992, 1
1496, 120, 1
1496, 3400, 1
1496, 4658, 1
1497, 1074, 1
1497, 2532, 1
1497, 5086, 1
1498, 113, 1
1498, 5301, 1
1498, 5725, 1
1499, 481, 1
1499, 1908, 1
1500, 64, 1
1500, 2900, 1
1500, 3075, 1
1501, 370, 1
1501, 2283, 1
1502, 527, 1
1502, 4218, 1
1503, 682, 1
1503, 3563, 1
1504, 20, 1
1505, 1360, 1
1505, 3136, 1
1506, 150, 1
1506, 3376, 1
1507, 1260, 1
1507, 2876, 1
1508, 528, 1
1508, 1603, 1
1509, 326, 1
1509, 2086, 1
1509, 4571, 1
1510, 419, 1
1510, 5869, 1
1511, 1186, 1
1511, 3367, 1
1511, 4121, 1
1512, 1010, 1
1513, 384, 1
1513, 2573, 1
1514, 844, 1
1514, 2020, 1
1514, 4075, 1
1514, 5912, 1
1515, 911, 1
1515, 1592, 1
1515, 4018, 1
1515, 5698, 1
1516, 188, 1
1516, 1635, 1
1516, 1923, 1
1517, 736, 1
1517, 1989, 1
1517, 5300, 1
1518, 866, 1
1518, 1535, 1
1519, 42, 1
1520, 1473, 1
1520, 3530, 1
1521, 1042, 1
1521, 1839, 1
1522, 774, 1
1522, 2048, 1
1523, 1225, 1
1523, 1709, 1
1524, 1194, 1
1524, 1621, 1
1524, 5484, 1
1525, 179, 1
1525, 1600, 1
1525, 4540, 1
1526, 671, 1
1526, 4706, 1
1527, 1073, 1
1527, 2692, 1
1527, 4996, 1
1528, 1152, 1
1528, 4834, 1
1529, 110, 1
1529, 1955, 1
1530, 1371, 1
1530, 4711, 1
1530, 4734, 1
1531, 1032, 1
1531, 4063, 1
1532, 392, 1
1532, 2453, 1
1533, 353, 1
1533, 5160, 1
1534, 213, 1
1534, 2937, 1
1535, 1131, 1
1535, 1554, 1
1535, 4365, 1
1536, 1164, 1
1536, 4076, 1
1537, 1080, 1
1537, 1607, 1
1537, 2425, 1
1537, 5351, 1
1538, 1086, 1
1539, 1065, 1
1539, 1863, 1
1539, 4136, 1
1540, 1472, 1
1540, 1549, 1
1540, 1970, 1
1540, 2777, 1
1541, 16, 1
1541, 2154, 1
1541, 3426, 1
1542, 1392, 1
1543, 1242, 1
1543, 1681, 1
1543, 2440, 1
1543, 3602, 1
1544, 172, 1
1544, 2234, 1
1545, 131, 1
1545, 5433, 1
1546, 17, 1
1547, 831, 1
1547, 2434, 1
1547, 4771, 1
1547, 5883, 1
1548, 945, 1
1548, 3364, 1
1548, 3688, 1
1549, 958, 1
1549, 1676, 1
1549, 4029, 1
1550, 204, 1
1550, 1612, 1
1550, 1930, 1
1550, 2534, 1
1550, 5489, 1
1551, 7, 1
1552, 1337, 1
1553, 1468, 1
1553, 5422, 1
1554, 507, 1
1554, 4396, 1
1555, 474, 1
1556, 724, 1
1557, 401, 1
1557, 1977, 1
1557, 2032, 1
1557, 3040, 1
1558, 23, 1
1558, 4320, 1
1559, 108, 1
1559, 2707, 1
1560, 57, 1
1560, 3117, 1
1560, 5221, 1
1561, 115, 1
1561, 2345, 1
1562, 306, 1
1562, 2274, 1
1562, 3928, 1
1563, 11, 1
1563, 1627, 1
1563, 2384, 1
1563, 2405, 1
1563, 3335, 1
1564, 127, 1
1564, 3968, 1
1565, 1086, 1
1565, 2583, 1
1565, 4988, 1
1566, 1260, 1
1567, 1541, 1
1568, 129, 1
1568, 3150, 1
1568, 5588, 1
1569, 430, 1
1569, 1835, 1
1569, 2272, 1
1570, 1294, 1
1570, 2035, 1
1571, 565, 1
1571, 2948, 1
1572, 285, 1
1572, 2293, 1
1573, 1371, 1
1573, 1975, 1
1574, 1188, 1
1574, 2368, 1
1574, 3163, 1
1575, 751, 1
1575, 1656, 1
1576, 861, 1
1577, 188, 1
1577, 4440, 1
1578, 93, 1
1578, 1967, 1
1578, 4181, 1
1579, 2, 1
1579, 4413, 1
1580, 235, 1
1580, 4631, 1
1581, 649, 1
1581, 3361, 1
1581, 4194, 1
1582, 647, 1
1582, 2026, 1
1583, 519, 1
1583, 3345, 1
1584, 910, 1
1584, 5815, 1
1585, 152, 1
1586, 46, 1
1586, 4358, 1
1586, 5842, 1
1587, 44, 1
1587, 1834, 1
1587, 4782, 1
1588, 827, 1
1588, 3431, 1
1588, 5921, 1
1589, 1518, 1
1589, 3897, 1
1590, 773, 1
1590, 2369, 1
1591, 757, 1
1592, 1162, 1
1592, 1877, 1
1592, 4723, 1
1593, 5, 1
1593, 4227, 1
1594, 1046, 1
1594, 1692, 1
1594, 1915, 1
1594, 4873, 1
1595, 387, 1
1595, 3514, 1
1595, 5713, 1
1596, 540, 1
1596, 2507, 1
1596, 3123, 1
1597, 1025, 1
1598, 415, 1
1598, 1824, 1
1599, 530, 1
1600, 395, 1
1600, 2022, 1
1600, 3951, 1
1601, 1578, 1
1601, 2826, 1
1601, 2895, 1
1602, 758, 1
1603, 1111, 1
1603, 2235, 1
1604, 1130, 1
1604, 2270, 1
1605, 674, 1
1605, 5503, 1
1606, 1486, 1
1606, 2194, 1
1606, 2332, 1
1606, 2407, 1
1606, 2855, 1
1607, 969, 1
1607, 3230, 1
1608, 508, 1
1608, 1971, 1
1608, 2906, 1
1609, 526, 1
1609, 2660, 1
1610, 411, 1
1611, 1153, 1
1612, 742, 1
1612, 1674, 1
1612, 4866, 1
1613, 1110, 1
1613, 3579, 1
1613, 3943, 1
1614, 1405, 1
1614, 1633, 1
1614, 5234, 1
1615, 624, 1
1615, 5178, 1
1616, 681, 1
1616, 1998, 1
1617, 186, 1
1617, 2653, 1
1618, 1438, 1
1619, 1527, 1
1619, 3402, 1
1620, 358, 1
1620, 2045, 1
1621, 324, 1
1621, 4567, 1
1621, 5613, 1
1622, 159, 1
1622, 1652, 1
1623, 694, 1
1623, 1665, 1
1624, 527, 1
1624, 3672, 1
1624, 3904, 1
1625, 779, 1
1626, 1374, 1
1626, 3155, 1
1626, 3945, 1
1627, 1397, 1
1627, 2277, 1
1628, 75, 1
1629, 888, 1
1630, 953, 1
1630, 4860, 1
1631, 1630, 1
1631, 3735, 1
1632, 120, 1
1633, 678, 1
1633, 1795, 1
1633, 1806, 1
1633, 2631, 1
1633, 5654, 1
1634, 1323, 1
1635, 1210, 1
1635, 4091, 1
1636, 1352, 1
1636, 1787, 1
1637, 1107, 1
1637, 4056, 1
1637, 4640, 1
1638, 779, 1
1638, 5458, 1
1639, 338, 1
1639, 1840, 1
1639, 2306, 1
1640, 732, 1
1640, 3378, 1
1641, 1483, 1
1641, 2349, 1
1641, 3088, 1
1641, 5582, 1
1642, 870, 1
1642, 3038, 1
1642, 3973, 1
1643, 1213, 1
1643, 3564, 1
1643, 3676, 1
1643, 5400, 1
1644, 1612, 1
1644, 3319, 1
1644, 4560, 1
1645, 1453, 1
1646, 742, 1
1647, 1017, 1
1648, 1328, 1
1648, 1793, 1
1648, 4203, 1
1648, 5987, 1
1649, 163, 1
1649, 1682, 1
1649, 2163, 1
1649, 4501, 1
1649, 4726, 1
1650, 48, 1
1650, 2522, 1
1650, 5250, 1
1651, 27, 1
1651, 4781, 1
1652, 479, 1
1652, 2320, 1
1653, 1433, 1
1653, 2247, 1
1653, 2396, 1
1654, 37, 1
1654, 2338, 1
1654, 4826, 1
1655, 1586, 1
1655, 2671, 1
1656, 23, 1
1656, 2217, 1
1656, 3774, 1
1656, 4060, 1
1657, 1461, 1
1657, 5536, 1
1658, 121, 1
1659, 1408, 1
1659, 1808, 1
1659, 5026, 1
1660, 677, 1
1660, 4974, 1
1661, 266, 1
1661, 3187, 1
1661, 4841, 1
1662, 121, 1
1662, 1766, 1
1663, 578, 1
1663, 1878, 1
1663, 2767, 1
1664, 1331, 1
1665, 528, 1
1665, 2003, 1
1665, 3015, 1
1665, 3944, 1
1666, 1344, 1
1666, 1986, 1
1667, 776, 1
1668, 1526, 1
1668, 3129, 1
1668, 4236, 1
1669, 1189, 1
1669, 1943, 1
1670, 48, 1
1670, 1770, 1
1671, 1051, 1
1671, 3781, 1
1672, 461, 1
1673, 675, 1
1673, 3645, 1
1673, 3659, 1
1674, 478, 1
1674, 2083, 1
1674, 2701, 1
1674, 5104, 1
1675, 1538, 1
1675, 4987, 1
1676, 1660, 1
1676, 3410, 1
1677, 1543, 1
1677, 1690, 1
1677, 4162, 1
1677, 5570, 1
1678, 803, 1
1678, 1805, 1
1678, 2246, 1
1679, 1051, 1
1679, 3506, 1
1679, 5109, 1
1680, 609, 1
1680, 2292, 1
1680, 4628, 1
1681, 3, 1
1681, 4887, 1
1682, 498, 1
1682, 5217, 1
1683, 646, 1
1683, 5823, 1
1684, 1601, 1
1684, 2982, 1
1685, 719, 1
1686, 1454, 1
1686, 2040, 1
1686, 4114, 1
1687, 651, 1
1687, 2013, 1
1687, 3516, 1
1687, 5013, 1
1688, 340, 1
1688, 1914, 1
1689, 183, 1
1689, 4013, 1
1690, 647, 1
1690, 2745, 1
1690, 4600, 1
1691, 91, 1
1691, 4898, 1
1692, 1387, 1
1692, 4454, 1
1693, 117, 1
1694, 1003, 1
1694, 1820, 1
1694, 2153, 1
1694, 4552, 1
1695, 1686, 1
1695, 1726, 1
1695, 1882, 1
1695, 2124, 1
1696, 360, 1
1696, 2058, 1
1697, 805, 1
1697, 2816, 1
1697, 3215, 1
1698, 275, 1
1698, 4717, 1
1699, 868, 1
1700, 245, 1
1701, 979, 1
1701, 3634, 1
1702, 276, 1
1703, 914, 1
1703, 2520, 1
1704, 113, 1
1705, 967, 1
1706, 1526, 1
1706, 1729, 1
1707, 1087, 1
1707, 2072, 1
1707, 3743, 1
1708, 682, 1
1708, 4714, 1
1709, 1141, 1
1709, 3863, 1
1709, 4112, 1
1710, 253, 1
1710, 2874, 1
1711, 20, 1
1711, 1751, 1
1711, 4730, 1
1712, 1473, 1
1712, 3310, 1
1713, 393, 1
1714, 314, 1
1714, 3281, 1
1714, 4105, 1
1715, 866, 1
1715, 2960, 1
1715, 3197, 1
1716, 208, 1
1716, 3449, 1
1717, 1001, 1
1717, 4264, 1
1718, 489, 1
1718, 3884, 1
1719, 826, 1
1719, 5018, 1
1720, 1648, 1
1720, 1776, 1
1720, 2399, 1
1721, 231, 1
1721, 2694, 1
1722, 331, 1
1722, 1831, 1
1722, 2114, 1
1723, 959, 1
1723, 3986, 1
1724, 21, 1
1724, 2670, 1
1725, 1046, 1
1725, 5318, 1
1726, 781, 1
1727, 1658, 1
1727, 3253, 1
1727, 5068, 1
1728, 1073, 1
1728, 2995, 1
1729, 921, 1
1729, 2014, 1
1729, 4390, 1
1729, 5115, 1
1730, 540, 1
1730, 2412, 1
1731, 542, 1
1731, 2165, 1
1731, 2524, 1
1732, 1162, 1
1733, 183, 1
1734, 1344, 1
1734, 2303, 1
1735, 468, 1
1736, 817, 1
1736, 2333, 1
1736, 2990, 1
1737, 662, 1
1738, 1416, 1
1738, 2316, 1
1738, 3590, 1
1738, 4371, 1
1738, 5481, 1
1739, 1401, 1
1739, 2171, 1
1739, 3039, 1
1740, 409, 1
1740, 4491, 1
1741, 940, 1
1741, 3101, 1
1742, 649, 1
1743, 57, 1
1743, 2273, 1
1744, 15, 1
1745, 51, 1
1745, 3875, 1
1746, 126, 1
1746, 1874, 1
1746, 4940, 1
1747, 370, 1
1747, 2626, 1
1747, 2970, 1
1747, 4111, 1
1748, 29, 1
1749, 241, 1
1749, 3533, 1
1749, 3610, 1
1750, 1024, 1
1751, 1505, 1
1751, 3372, 1
1752, 1530, 1
1752, 2693, 1
1752, 5894, 1
1753, 255, 1
1753, 2326, 1
1753, 2355, 1
1753, 2662, 1
1753, 3346, 1
1754, 1355, 1
1754, 4499, 1
1755, 148, 1
1755, 4531, 1
1756, 827, 1
1756, 2344, 1
1757, 1051, 1
1757, 5559, 1
1758, 55, 1
1758, 3947, 1
1759, 1622, 1
1759, 4376, 1
1760, 72, 1
1760, 2508, 1
1761, 423, 1
1761, 2294, 1
1762, 25, 1
1762, 1833, 1
1763, 519, 1
1763, 4359, 1
1764, 382, 1
1764, 1959, 1
1764, 2288, 1
1765, 1016, 1
1766, 1716, 1
1767, 1762, 1
1767, 4033, 1
1768, 424, 1
1768, 2871, 1
1769, 1616, 1
1769, 2577, 1
1769, 4150, 1
1770, 490, 1
1771, 72, 1
1772, 800, 1
1773, 796, 1
1773, 3965, 1
1774, 337, 1
1774, 2336, 1
1774, 2540, 1
1775, 1284, 1
1775, 4247, 1
1776, 40, 1
1777, 579, 1
1778, 1529, 1
1778, 2203, 1
1778, 2379, 1
1778, 5241, 1
1779, 1495, 1
1779, 2466, 1
1779, 4099, 1
1780, 1206, 1
1780, 1904, 1
1780, 5517, 1
1781, 730, 1
1781, 1958, 1
1781, 2725, 1
1782, 612, 1
1782, 2125, 1
1782, 2238, 1
1783, 1203, 1
1783, 2315, 1
1783, 2427, 1
1784, 1352, 1
1784, 2098, 1
1784, 2295, 1
1784, 4636, 1
1785, 94, 1
1785, 2224, 1
1785, 2545, 1
1785, 2782, 1
1786, 395, 1
1786, 2579, 1
1786, 4978, 1
1787, 92, 1
1787, 4187, 1
1788, 269, 1
1789, 1500, 1
1789, 2141, 1
1789, 2526, 1
1789, 2928, 1
1789, 3291, 1
1790, 1677, 1
1790, 2924, 1
1790, 3552, 1
1791, 1060, 1
1791, 2999, 1
1792, 145, 1
1793, 398, 1
1793, 5330, 1
1794, 571, 1
1795, 1259, 1
1795, 2964, 1
1796, 244, 1
1796, 3671, 1
1796, 5778, 1
1797, 611, 1
1797, 2232, 1
1798, 926, 1
1798, 2069, 1
1798, 4098, 1
1799, 264, 1
1799, 1887, 1
1799, 2004, 1
1799, 2162, 1
1800, 783, 1
1800, 3169, 1
1801, 870, 1
1802, 369, 1
1803, 1310, 1
1803, 5185, 1
1804, 236, 1
1804, 3194, 1
1805, 485, 1
1805, 1895, 1
1805, 2602, 1
1806, 1399, 1
1807, 1528, 1
1808, 1462, 1
1808, 2603, 1
1809, 387, 1
1809, 4985, 1
1810, 673, 1
1810, 1870, 1
1810, 3071, 1
1810, 4638, 1
1810, 5853, 1
1811, 150, 1
1811, 3765, 1
1812, 408, 1
1812, 1985, 1
1812, 4536, 1
1813, 1762, 1
1813, 1884, 1
1813, 2785, 1
1814, 442, 1
1814, 5951, 1
1815, 1053, 1
1815, 5438, 1
1815, 5838, 1
1816, 429, 1
1816, 2974, 1
1817, 10, 1
1818, 671, 1
1818, 2766, 1
1818, 3006, 1
1819, 1733, 1
1820, 1412, 1
1820, 4282, 1
1821, 1020, 1
1821, 2046, 1
1822, 1025, 1
1822, 1939, 1
1822, 3413, 1
1823, 813, 1
1823, 5478, 1
1823, 5518, 1
1824, 652, 1
1824, 5946, 1
1825, 657, 1
1826, 1467, 1
1827, 1106, 1
1827, 2592, 1
1827, 3165, 1
1827, 4561, 1
1828, 1272, 1
1829, 512, 1
1829, 1858, 1
1830, 81, 1
1830, 3948, 1
1831, 90, 1
1831, 5136, 1
1832, 1143, 1
1832, 2104, 1
1832, 4046, 1
1832, 4316, 1
1833, 7, 1
1833, 3497, 1
1834, 352, 1
1835, 713, 1
1835, 2253, 1
1835, 3975, 1
1835, 5473, 1
1836, 42, 1
1837, 1585, 1
1837, 3582, 1
1838, 1073, 1
1838, 5558, 1
1839, 38, 1
1839, 3192, 1
1839, 3463, 1
1840, 1087, 1
1840, 2170, 1
1840, 4006, 1
1841, 201, 1
1842, 1580, 1
1842, 3042, 1
1843, 210, 1
1843, 2636, 1
1843, 4956, 1
1844, 882, 1
1845, 566, 1
1845, 2494, 1
1846, 107, 1
1847, 1750, 1
1848, 664, 1
1849, 1433, 1
1849, 4216, 1
1850, 1677, 1
1850, 2135, 1
1850, 4179, 1
1851, 1468, 1
1851, 5333, 1
1852, 1302, 1
1853, 1544, 1
1853, 2511, 1
1853, 3283, 1
1854, 1214, 1
1854, 3744, 1
1855, 499, 1
1855, 4007, 1
1856, 20, 1
1856, 2297, 1
1857, 1020, 1
1858, 493, 1
1858, 2260, 1
1858, 4931, 1
1858, 5249, 1
1859, 330, 1
1859, 1960, 1
1860, 607, 1
1860, 5948, 1
1861, 1612, 1
1861, 2075, 1
1861, 2679, 1
1862, 208, 1
1863, 607, 1
1863, 2088, 1
1864, 1034, 1
1864, 3106, 1
1865, 666, 1
1865, 2858, 1
1865, 3739, 1
1866, 829, 1
1866, 2456, 1
1867, 1562, 1
1867, 3629, 1
1868, 1290, 1
1868, 2179, 1
1868, 4270, 1
1869, 1474, 1
1869, 4554, 1
1870, 484, 1
1870, 3120, 1
1870, 3702, 1
1870, 4140, 1
1871, 213, 1
1871, 3540, 1
1871, 5132, 1
1872, 1622, 1
1872, 1968, 1
1873, 53, 1
1873, 5292, 1
1874, 1444, 1
1874, 5626, 1
1875, 804, 1
1875, 2360, 1
1875, 3349, 1
1875, 5934, 1
1876, 732, 1
1877, 498, 1
1877, 2568, 1
1877, 5218, 1
1878, 1276, 1
1878, 2319, 1
1878, 3418, 1
1879, 1486, 1
1879, 4175, 1
1879, 5568, 1
1880, 563, 1
1880, 3638, 1
1881, 219, 1
1881, 2994, 1
1882, 161, 1
1882, 3219, 1
1883, 207, 1
1883, 2720, 1
1884, 860, 1
1884, 3360, 1
1884, 4479, 1
1885, 542, 1
1885, 2482, 1
1886, 1090, 1
1886, 2608, 1
1887, 354, 1
1888, 218, 1
1888, 1927, 1
1888, 5139, 1
1889, 431, 1
1889, 4249, 1
1890, 192, 1
1890, 2358, 1
1890, 4293, 1
1890, 4922, 1
1891, 1330, 1
1891, 2523, 1
1891, 5112, 1
1892, 703, 1
1892, 3525, 1
1893, 1216, 1
1894, 288, 1
1895, 714, 1
1895, 5446, 1
1896, 1613, 1
1896, 2648, 1
1897, 1070, 1
1898, 1051, 1
1898, 2259, 1
1899, 766, 1
1899, 5298, 1
1900, 1801, 1
1901, 9, 1
1901, 2034, 1
1901, 3269, 1
1901, 3706, 1
1902, 911, 1
1902, 2741, 1
1902, 3354, 1
1902, 3490, 1
1903, 1541, 1
1904, 3, 1
1904, 4214, 1
1905, 164, 1
1905, 5262, 1
1906, 1520, 1
1906, 3441, 1
1906, 4559, 1
1907, 845, 1
1907, 2815, 1
1907, 5878, 1
1908, 1011, 1
1908, 3238, 1
1908, 5268, 1
1909, 1661, 1
1909, 3536, 1
1909, 5891, 1
1910, 1584, 1
1910, 3351, 1
1911, 1285, 1
1912, 1017, 1
1912, 4917, 1
1913, 443, 1
1913, 2348, 1
1913, 5163, 1
1914, 1180, 1
1914, 2068, 1
1914, 3571, 1
1914, 3722, 1
1915, 787, 1
1915, 2581, 1
1916, 1904, 1
1916, 3297, 1
1916, 4084, 1
1916, 4446, 1
1917, 1712, 1
1917, 2279, 1
1918, 466, 1
1919, 539, 1
1919, 4957, 1
1920, 1745, 1
1921, 622, 1
1921, 3630, 1
1922, 386, 1
1922, 3891, 1
1922, 4913, 1
1922, 5305, 1
1923, 1885, 1
1923, 1937, 1
1923, 2262, 1
1923, 3500, 1
1924, 75, 1
1924, 2000, 1
1924, 4184, 1
1925, 47, 1
1925, 4190, 1
1926, 1501, 1
1927, 970, 1
1927, 2359, 1
1927, 2823, 1
1928, 213, 1
1928, 4163, 1
1929, 1250, 1
1929, 2607, 1
1929, 2638, 1
1929, 3157, 1
1930, 1894, 1
1930, 2663, 1
1930, 4237, 1
1931, 1487, 1
1932, 872, 1
1932, 3644, 1
1933, 1327, 1
1933, 3014, 1
1934, 556, 1
1934, 2145, 1
1935, 234, 1
1935, 2633, 1
1935, 5388, 1
1936, 1249, 1
1936, 2250, 1
1936, 5603, 1
1936, 5798, 1
1937, 1151, 1
1937, 4198, 1
1938, 1648, 1
1938, 2873, 1
1938, 3882, 1
1938, 4123, 1
1939, 1318, 1
1939, 2784, 1
1940, 1383, 1
1940, 3936, 1
1941, 55, 1
1941, 5230, 1
1942, 844, 1
1942, 2640, 1
1942, 2810, 1
1943, 497, 1
1943, 2580, 1
1943, 5898, 1
1944, 80, 1
1945, 15, 1
1945, 2197, 1
1945, 3295, 1
1946, 837, 1
1946, 5535, 1
1947, 199, 1
1947, 2907, 1
1947, 3208, 1
1948, 58, 1
1948, 5784, 1
1949, 266, 1
1950, 1750, 1
1950, 2187, 1
1950, 2469, 1
1951, 46, 1
1951, 2986, 1
1952, 504, 1
1952, 2705, 1
1953, 398, 1
1954, 1066, 1
1955, 306, 1
1955, 3473, 1
1956, 187, 1
1956, 3788, 1
1957, 1908, 1
1958, 1763, 1
1958, 3148, 1
1959, 54, 1
1959, 2691, 1
1960, 646, 1
1960, 3675, 1
1960, 3710, 1
1960, 5187, 1
1961, 1243, 1
1962, 552, 1
1962, 3113, 1
1963, 1236, 1
1963, 2362, 1
1963, 2985, 1
1964, 1686, 1
1964, 2551, 1
1965, 36, 1
1965, 3079, 1
1966, 552, 1
1966, 3469, 1
1967, 103, 1
1967, 5269, 1
1968, 43, 1
1968, 2029, 1
1968, 5194, 1
1969, 372, 1
1970, 12, 1
1971, 358, 1
1972, 1064, 1
1973, 405, 1
1973, 4802, 1
1974, 1131, 1
1974, 4829, 1
1975, 344, 1
1975, 4034, 1
1975, 4602, 1
1976, 331, 1
1976, 2137, 1
1976, 4197, 1
1977, 1489, 1
1977, 3246, 1
1977, 5085, 1
1978, 1512, 1
1978, 3475, 1
1979, 22, 1
1980, 1078, 1
1980, 4409, 1
1981, 470, 1
1981, 2762, 1
1982, 530, 1
1982, 2110, 1
1982, 2669, 1
1983, 395, 1
1984, 1090, 1
1984, 4471, 1
1985, 303, 1
1985, 2838, 1
1986, 1544, 1
1986, 2715, 1
1987, 814, 1
1988, 820, 1
1988, 3134, 1
1989, 1269, 1
1989, 5776, 1
1990, 21, 1
1990, 3486, 1
1990, 5034, 1
1991, 732, 1
1992, 920, 1
1992, 4259, 1
1992, 4740, 1
1993, 268, 1
1993, 2483, 1
1993, 4918, 1
1994, 300, 1
1994, 3505, 1
1995, 1382, 1
1996, 418, 1
1996, 3880, 1
1996, 4096, 1
1996, 5290, 1
1997, 1469, 1
1998, 56, 1
1998, 2256, 1
1999, 342, 1
1999, 4543, 1
1999, 4747, 1
2000, 398, 1
2000, 4453, 1
2001, 424, 1
2001, 2419, 1
2001, 3409, 1
2002, 1551, 1
2002, 3034, 1
2003, 356, 1
2003, 5508, 1
2004, 1705, 1
2005, 265, 1
2005, 4160, 1
2005, 5050, 1
2006, 235, 1
2007, 1086, 1
2007, 2183, 1
2007, 3920, 1
2007, 3990, 1
2008, 1777, 1
2009, 1418, 1
2010, 1903, 1
2011, 1697, 1
2011, 3000, 1
2011, 3403, 1
2012, 1988, 1
2013, 1443, 1
2013, 2152, 1
2013, 3489, 1
2014, 488, 1
2014, 5595, 1
2014, 5830, 1
2015, 282, 1
2016, 258, 1
2016, 2651, 1
2016, 2828, 1
2016, 3631, 1
2017, 1244, 1
2017, 4953, 1
2018, 1105, 1
2018, 2123, 1
2018, 2752, 1
2019, 32, 1
2019, 2353, 1
2019, 2776, 1
2019, 4475, 1
2020, 67, 1
2020, 2632, 1
2020, 5111, 1
2021, 375, 1
2022, 946, 1
2022, 2909, 1
2022, 3976, 1
